0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.365821,-2.784266,0.71252,0.010419,0.075257,-0.75818,0.647604,-0.646526,0.514038,0.246131,1.020347,-0.122132,-0.069081,-0.337127,0.172607,-0.406256,0.598517,-0.518989,-0.136414,-0.136665,0.721787,0.775382,0.060622,0.536903,-0.533405,0.194766
1.362039,-2.784314,0.709769,0.012497,0.077136,-0.756458,0.649358,-0.69801,0.547164,0.271483,1.073553,-0.072568,-0.04452,-0.347612,0.174154,-0.412271,0.612196,-0.530421,-0.140687,-0.146438,0.725014,0.825877,0.042226,0.543682,-0.553391,0.225589
1.356041,-2.786682,0.707348,0.016405,0.078301,-0.752922,0.653229,-0.741023,0.587722,0.320256,1.120951,-0.033752,-0.005944,-0.354338,0.1745,-0.421821,0.62374,-0.546737,-0.145834,-0.163448,0.71445,0.858203,0.027247,0.539327,-0.561999,0.250131
1.347288,-2.789972,0.705307,0.021259,0.078635,-0.746296,0.66061,-0.770791,0.627141,0.383576,1.157764,-0.026897,0.033972,-0.35811,0.1745,-0.43916,0.633512,-0.567041,-0.153344,-0.18673,0.693351,0.862133,0.014545,0.521439,-0.555141,0.266733
1.345251,-2.786196,0.703979,0.024193,0.079983,-0.745623,0.661108,-0.796436,0.645713,0.440017,1.193174,-0.085504,0.086216,-0.373993,0.1745,-0.442183,0.642883,-0.569233,-0.158886,-0.19328,0.680534,0.869573,0.023322,0.527269,-0.568437,0.266083
1.348746,-2.782286,0.703812,0.02437,0.08009,-0.752203,0.653592,-0.810579,0.62967,0.453102,1.210944,-0.158642,0.05983,-0.385151,0.174437,-0.424832,0.649038,-0.561151,-0.158104,-0.175328,0.679342,0.863915,0.049481,0.526945,-0.567042,0.251421
1.352679,-2.779733,0.703997,0.024508,0.079848,-0.759815,0.644752,-0.82119,0.587708,0.438021,1.194328,-0.200285,0.014128,-0.393518,0.174393,-0.403815,0.654415,-0.553736,-0.155516,-0.155191,0.682968,0.855955,0.073497,0.516041,-0.554188,0.23649
1.356956,-2.777288,0.704993,0.025211,0.080354,-0.766045,0.637246,-0.822713,0.530029,0.41777,1.140469,-0.236191,-0.033695,-0.400694,0.174302,-0.386106,0.653442,-0.543471,-0.151799,-0.139782,0.695559,0.856321,0.096321,0.50088,-0.533903,0.220033
1.361617,-2.775588,0.70723,0.026403,0.080998,-0.771767,0.630173,-0.810234,0.46702,0.396808,1.050774,-0.252044,-0.083063,-0.403303,0.174183,-0.368747,0.642695,-0.52889,-0.146425,-0.125354,0.719338,0.864403,0.115323,0.483342,-0.511898,0.204021
1.366233,-2.774811,0.711209,0.02624,0.0793,-0.777781,0.62296,-0.769086,0.403543,0.378781,0.915781,-0.229777,-0.126871,-0.393501,0.174005,-0.349184,0.618944,-0.508465,-0.139922,-0.10964,0.759657,0.877502,0.13484,0.471446,-0.494341,0.186703
1.368677,-2.774669,0.717761,0.026939,0.073898,-0.78511,0.614342,-0.707596,0.350078,0.392896,0.7724,-0.163258,-0.010259,-0.369796,0.173772,-0.322962,0.575946,-0.480017,-0.135194,-0.095917,0.800567,0.876886,0.14839,0.459016,-0.488133,0.175295
1.369614,-2.77466,0.72134,0.030754,0.072521,-0.790076,0.607927,-0.661525,0.334021,0.436041,0.703306,-0.175983,0.032133,-0.365032,0.172397,-0.306105,0.554642,-0.465123,-0.131736,-0.095999,0.835248,0.879533,0.152108,0.427038,-0.486256,0.181018
1.371054,-2.775054,0.724181,0.032689,0.069377,-0.797562,0.598342,-0.627565,0.329018,0.471978,0.664448,-0.170495,0.041566,-0.360101,0.170453,-0.281974,0.54359,-0.45374,-0.128426,-0.090241,0.887725,0.890505,0.154904,0.401025,-0.494988,0.184415
1.371366,-2.776279,0.724938,0.032497,0.067718,-0.804795,0.588782,-0.611943,0.337825,0.495288,0.66082,-0.166969,0.046061,-0.357119,0.173382,-0.259585,0.543341,-0.450121,-0.127236,-0.085339,0.951177,0.922327,0.15063,0.382036,-0.49833,0.1787
1.372261,-2.778912,0.72385,0.030962,0.066135,-0.8105,0.581169,-0.614973,0.35533,0.503794,0.694803,-0.16686,0.040617,-0.355178,0.173662,-0.242307,0.55417,-0.455385,-0.124455,-0.080147,1.01411,0.970548,0.144392,0.370831,-0.491404,0.163715
1.373457,-2.781723,0.721156,0.02786,0.065639,-0.814324,0.576014,-0.636335,0.382036,0.498736,0.756894,-0.161885,0.026832,-0.35648,0.174155,-0.23234,0.575027,-0.467237,-0.121213,-0.077336,1.062871,1.01372,0.144504,0.365501,-0.471891,0.144561
1.374201,-2.784084,0.717473,0.02459,0.065391,-0.816905,0.572525,-0.67077,0.413517,0.487996,0.831264,-0.140847,0.014353,-0.361993,0.174499,-0.227259,0.604059,-0.483676,-0.118999,-0.078756,1.080917,1.029004,0.158952,0.366266,-0.44796,0.123117
1.373626,-2.786228,0.71323,0.02264,0.065214,-0.818167,0.570821,-0.710985,0.444647,0.477186,0.902335,-0.103946,0.00536,-0.371792,0.1745,-0.226444,0.638743,-0.504563,-0.119094,-0.080794,1.064095,1.013653,0.178259,0.377942,-0.433388,0.10129
1.372057,-2.787757,0.709488,0.022271,0.065636,-0.817827,0.571275,-0.748299,0.469931,0.470339,0.957183,-0.069009,0.004336,-0.382617,0.1745,-0.230027,0.668418,-0.523574,-0.120984,-0.085548,1.017078,0.983633,0.194105,0.397931,-0.425949,0.083943
1.369622,-2.789217,0.706886,0.023338,0.066316,-0.816192,0.573487,-0.775498,0.487179,0.470613,0.991684,-0.043702,0.006642,-0.390155,0.1745,-0.236031,0.686889,-0.537958,-0.12398,-0.09308,0.952175,0.947564,0.207909,0.424151,-0.428595,0.075714
1.366799,-2.790542,0.706005,0.025148,0.066786,-0.813575,0.577065,-0.7865,0.49276,0.47778,1.001835,-0.033931,0.01359,-0.391425,0.1745,-0.243441,0.690503,-0.545222,-0.127505,-0.104267,0.874697,0.904431,0.21819,0.455391,-0.442775,0.077615
1.363732,-2.791956,0.706682,0.027076,0.066658,-0.810232,0.581677,-0.776561,0.485546,0.492633,0.986726,-0.048064,0.022356,-0.385614,0.1745,-0.25155,0.680962,-0.546295,-0.131235,-0.118604,0.79091,0.854721,0.221735,0.490325,-0.461796,0.087108
1.360418,-2.793028,0.708896,0.028764,0.065046,-0.806796,0.586534,-0.746066,0.465835,0.513757,0.947084,-0.080801,0.032428,-0.373002,0.174299,-0.258584,0.660633,-0.541571,-0.135628,-0.137558,0.705325,0.799127,0.220371,0.524535,-0.478403,0.09664
1.359723,-2.794738,0.712945,0.030203,0.058295,-0.803093,0.592225,-0.685519,0.417101,0.536142,0.872707,-0.139893,0.043519,-0.351888,0.162336,-0.264269,0.63616,-0.532985,-0.136028,-0.165299,0.623307,0.735643,0.214167,0.566079,-0.498843,0.096716
1.363111,-2.798448,0.719239,0.033849,0.043049,-0.797289,0.601108,-0.597129,0.329631,0.561518,0.752447,-0.189077,0.056649,-0.32349,0.124629,-0.273117,0.615096,-0.525379,-0.12895,-0.205795,0.545993,0.662583,0.202561,0.611819,-0.528645,0.08237
1.365417,-2.801449,0.724498,0.038924,0.030826,-0.791824,0.608727,-0.534985,0.258966,0.575026,0.647353,-0.189207,0.059699,-0.305891,0.09154,-0.283209,0.602495,-0.51925,-0.12403,-0.240602,0.474336,0.603362,0.192923,0.64039,-0.555143,0.071527
1.365331,-2.803945,0.727214,0.043281,0.023968,-0.787691,0.614081,-0.50952,0.223226,0.577582,0.596003,-0.167243,0.054675,-0.298931,0.071505,-0.292413,0.600584,-0.518166,-0.122826,-0.27224,0.420676,0.565151,0.190478,0.648511,-0.571675,0.071376
1.364822,-2.805721,0.728637,0.045364,0.018796,-0.782257,0.621018,-0.495476,0.197365,0.568401,0.564868,-0.1499,0.050882,-0.292372,0.056464,-0.306802,0.602269,-0.520357,-0.122408,-0.312594,0.395736,0.55107,0.190564,0.653297,-0.584675,0.068808
1.362877,-2.80714,0.728288,0.044664,0.017102,-0.775433,0.629616,-0.501036,0.190487,0.548185,0.569866,-0.141784,0.051277,-0.286137,0.051449,-0.327306,0.606384,-0.526341,-0.123888,-0.357242,0.396149,0.566355,0.191005,0.651203,-0.587117,0.070103
1.359391,-2.808036,0.726032,0.041532,0.019243,-0.768045,0.638759,-0.531511,0.206146,0.519991,0.616868,-0.133011,0.050687,-0.281254,0.057992,-0.350294,0.611644,-0.537065,-0.127787,-0.399044,0.416552,0.605295,0.185769,0.641282,-0.580687,0.076415
1.355626,-2.808579,0.722189,0.037189,0.024446,-0.761534,0.646595,-0.580312,0.237332,0.492023,0.69088,-0.119009,0.047886,-0.279457,0.072427,-0.371003,0.618024,-0.552828,-0.132677,-0.42837,0.448651,0.660114,0.182628,0.625467,-0.563752,0.080537
1.352278,-2.808925,0.717661,0.033246,0.031742,-0.757954,0.650686,-0.641082,0.279392,0.467489,0.77715,-0.090206,0.037364,-0.285486,0.08982,-0.384403,0.62998,-0.567443,-0.137284,-0.437998,0.491919,0.719087,0.177366,0.607392,-0.547238,0.081742
1.349831,-2.809048,0.713272,0.030223,0.040557,-0.758752,0.649413,-0.703925,0.326305,0.443859,0.85844,-0.048257,0.022643,-0.297826,0.109513,-0.38591,0.643606,-0.578582,-0.141169,-0.427713,0.546177,0.780974,0.175096,0.586781,-0.531924,0.077962
1.348652,-2.808897,0.709727,0.028296,0.05059,-0.763033,0.643755,-0.759808,0.37203,0.42384,0.922804,-0.006271,0.009102,-0.3139,0.130541,-0.377729,0.654323,-0.584099,-0.143476,-0.399898,0.611427,0.842726,0.175531,0.566041,-0.519903,0.075626
1.3489,-2.808045,0.707808,0.026582,0.061537,-0.769341,0.635312,-0.798161,0.411054,0.409573,0.961338,0.015073,-0.002543,-0.328847,0.153743,-0.363669,0.654855,-0.580494,-0.144107,-0.361915,0.690245,0.90239,0.178172,0.539532,-0.502553,0.076967
1.350971,-2.807252,0.707967,0.02538,0.071017,-0.776564,0.625508,-0.812469,0.439267,0.409715,0.975386,0.009396,-0.003709,-0.337918,0.173345,-0.345764,0.64399,-0.568323,-0.141601,-0.315786,0.768091,0.949353,0.181176,0.510533,-0.483548,0.077642
1.357673,-2.807127,0.71001,0.02654,0.075674,-0.783368,0.616363,-0.793959,0.441822,0.43271,0.963042,-0.043962,0.006565,-0.343775,0.174096,-0.326747,0.631569,-0.551879,-0.131469,-0.269179,0.836695,0.971231,0.178701,0.4789,-0.46693,0.074837
1.363945,-2.806923,0.713317,0.028245,0.078399,-0.790527,0.606732,-0.750874,0.432354,0.471565,0.922092,-0.117179,0.022888,-0.345008,0.174255,-0.305408,0.612451,-0.532391,-0.121853,-0.223223,0.900561,0.977371,0.174832,0.449743,-0.462118,0.071673
1.372118,-2.808198,0.718845,0.026073,0.075738,-0.804241,0.588881,-0.661673,0.414906,0.542481,0.843765,-0.19908,0.047042,-0.327364,0.174318,-0.261553,0.58,-0.501845,-0.109918,-0.158071,0.980119,0.972086,0.180311,0.437122,-0.470562,0.064637
1.377882,-2.809211,0.724364,0.026015,0.072563,-0.817393,0.5709,-0.578233,0.38988,0.610643,0.752446,-0.250244,0.061644,-0.313001,0.174128,-0.217769,0.549417,-0.473093,-0.102562,-0.102151,1.040987,0.953926,0.168037,0.41795,-0.479975,0.064639
1.380376,-2.810346,0.728195,0.028094,0.070044,-0.828184,0.555352,-0.532838,0.379123,0.65805,0.700491,-0.25018,0.065362,-0.307414,0.173838,-0.181315,0.532583,-0.454633,-0.099508,-0.060686,1.086477,0.934241,0.146785,0.393961,-0.487645,0.066245
1.38168,-2.811532,0.730166,0.030405,0.06928,-0.83533,0.544517,-0.513582,0.378533,0.685061,0.681253,-0.242036,0.060543,-0.30833,0.173725,-0.157897,0.526869,-0.444715,-0.097731,-0.034599,1.121866,0.91878,0.121009,0.372398,-0.487284,0.066236
1.382565,-2.812819,0.730924,0.030149,0.067616,-0.841115,0.535766,-0.500761,0.385083,0.703763,0.683133,-0.238172,0.050813,-0.306864,0.173749,-0.139109,0.52835,-0.440328,-0.096304,-0.012546,1.146547,0.89878,0.098439,0.360256,-0.479026,0.060984
1.382439,-2.814192,0.72986,0.02787,0.065829,-0.844069,0.531448,-0.500919,0.399906,0.709377,0.710883,-0.239564,0.046286,-0.304183,0.174044,-0.129634,0.537647,-0.444511,-0.095668,-0.000202,1.161391,0.879205,0.086365,0.355584,-0.464588,0.054918
1.381499,-2.815358,0.72736,0.024266,0.064558,-0.843437,0.532783,-0.514234,0.41974,0.703267,0.755503,-0.239427,0.046879,-0.302495,0.174408,-0.132836,0.554462,-0.455895,-0.095822,0.00031,1.162788,0.86765,0.091724,0.355285,-0.449425,0.052029
1.379857,-2.815906,0.723718,0.020195,0.06361,-0.839866,0.538676,-0.539342,0.440841,0.684705,0.80871,-0.231831,0.049924,-0.304187,0.1745,-0.147108,0.579751,-0.473891,-0.09717,-0.006777,1.146499,0.859801,0.107609,0.362676,-0.439412,0.050704
1.37649,-2.815869,0.719122,0.016007,0.061745,-0.834869,0.54674,-0.571946,0.462642,0.655848,0.866684,-0.212886,0.050422,-0.307644,0.1745,-0.166535,0.612433,-0.497624,-0.10122,-0.01519,1.103945,0.845936,0.127825,0.37837,-0.433757,0.047539
1.37174,-2.815693,0.714044,0.012705,0.059661,-0.829074,0.555801,-0.610553,0.484132,0.622006,0.925121,-0.183599,0.046249,-0.312527,0.1745,-0.188186,0.647163,-0.523997,-0.107367,-0.024006,1.040929,0.825097,0.157514,0.403356,-0.436819,0.045891
1.366445,-2.816074,0.709202,0.010649,0.058265,-0.822581,0.565554,-0.652437,0.50154,0.58386,0.977287,-0.147481,0.03936,-0.316772,0.1745,-0.210996,0.67715,-0.549529,-0.113839,-0.036237,0.969488,0.806283,0.188066,0.432251,-0.447588,0.049577
1.36129,-2.816456,0.705421,0.009674,0.057476,-0.81549,0.575829,-0.693769,0.511359,0.543209,1.016717,-0.106174,0.02982,-0.318756,0.1745,-0.234463,0.696997,-0.57001,-0.120137,-0.054393,0.88851,0.791211,0.21522,0.463006,-0.462382,0.060859
1.356431,-2.816356,0.703229,0.010147,0.056993,-0.80834,0.585863,-0.728628,0.509613,0.501005,1.037714,-0.070577,0.013508,-0.318572,0.1745,-0.256539,0.704274,-0.583158,-0.126476,-0.074793,0.802564,0.780534,0.240829,0.495963,-0.48137,0.076907
1.352002,-2.815826,0.702926,0.011821,0.056644,-0.801004,0.595856,-0.749456,0.495403,0.464543,1.037846,-0.054816,-0.003726,-0.315078,0.1745,-0.277479,0.697679,-0.588099,-0.132599,-0.09888,0.707885,0.767106,0.258945,0.528923,-0.498796,0.094531
1.347704,-2.814656,0.704621,0.014473,0.055606,-0.79334,0.606061,-0.75146,0.469149,0.438834,1.013547,-0.05602,-0.014438,-0.306846,0.174335,-0.297721,0.676596,-0.584483,-0.139164,-0.122862,0.604528,0.745121,0.270586,0.562772,-0.512438,0.108648
1.346979,-2.814049,0.709374,0.020333,0.048584,-0.782688,0.620182,-0.72114,0.412432,0.439951,0.950983,-0.07561,-0.005081,-0.291105,0.154279,-0.323424,0.644989,-0.574497,-0.139998,-0.153716,0.489422,0.696646,0.275517,0.60424,-0.534515,0.112081
1.35145,-2.814559,0.717204,0.032139,0.032515,-0.77025,0.636101,-0.651105,0.31553,0.473783,0.833422,-0.100325,0.027694,-0.27217,0.103517,-0.350048,0.614534,-0.562917,-0.131609,-0.188768,0.361847,0.616803,0.270229,0.647848,-0.57725,0.102195
1.357616,-2.814478,0.724154,0.045329,0.018357,-0.761102,0.646787,-0.575061,0.217195,0.511235,0.693524,-0.127082,0.060095,-0.264611,0.052556,-0.367699,0.59639,-0.553759,-0.121675,-0.205206,0.243049,0.533766,0.26574,0.680015,-0.616037,0.093714
1.362764,-2.814065,0.72934,0.057659,0.00926,-0.756228,0.651697,-0.514519,0.138571,0.537699,0.563453,-0.133603,0.072544,-0.266672,0.013915,-0.374323,0.58532,-0.546893,-0.114165,-0.200181,0.143501,0.461783,0.267562,0.698211,-0.64394,0.087423
1.366148,-2.813895,0.731943,0.06783,0.004991,-0.754493,0.652774,-0.483451,0.090874,0.549026,0.479221,-0.120761,0.065769,-0.278248,-0.012294,-0.373872,0.588142,-0.547135,-0.109544,-0.190498,0.075123,0.415683,0.270527,0.700232,-0.661624,0.084878
1.367792,-2.813861,0.733048,0.075688,0.002848,-0.753373,0.653217,-0.471641,0.063515,0.553683,0.432845,-0.102863,0.056137,-0.293578,-0.031191,-0.37302,0.601015,-0.550576,-0.10743,-0.195815,0.035311,0.388405,0.277747,0.686581,-0.671237,0.084122
1.367625,-2.8128,0.732768,0.080464,0.002262,-0.751073,0.655294,-0.474954,0.051386,0.551285,0.417342,-0.089676,0.055871,-0.308943,-0.04235,-0.376889,0.618423,-0.556382,-0.10897,-0.223061,0.033079,0.389062,0.288187,0.670626,-0.679768,0.073927
1.364775,-2.811389,0.73063,0.078207,0.002723,-0.745584,0.661802,-0.492943,0.059782,0.534846,0.445091,-0.086015,0.066223,-0.312117,-0.04077,-0.393659,0.634608,-0.567312,-0.113835,-0.274793,0.073034,0.429033,0.303717,0.658605,-0.683102,0.059035
1.361099,-2.811068,0.727297,0.07267,0.006053,-0.739971,0.668675,-0.524617,0.085216,0.511967,0.50679,-0.097006,0.068772,-0.310702,-0.029066,-0.412929,0.647986,-0.580132,-0.118843,-0.33128,0.137242,0.500034,0.311177,0.635961,-0.674351,0.054702
1.357909,-2.811052,0.722904,0.064884,0.01257,-0.735931,0.673823,-0.56994,0.124739,0.486456,0.592182,-0.108067,0.067422,-0.310866,-0.009433,-0.429655,0.66179,-0.593102,-0.123174,-0.374334,0.218761,0.588636,0.304464,0.612114,-0.65787,0.057348
1.354742,-2.810946,0.716798,0.052992,0.02339,-0.734418,0.676221,-0.634329,0.186174,0.455759,0.708079,-0.10986,0.059442,-0.313683,0.022893,-0.442912,0.678865,-0.606856,-0.127884,-0.398524,0.327046,0.700852,0.297557,0.592181,-0.631365,0.06079
1.353961,-2.811612,0.712305,0.047991,0.032882,-0.737029,0.673353,-0.693553,0.237103,0.442344,0.798679,-0.0845,0.047884,-0.325683,0.043515,-0.440876,0.695089,-0.617141,-0.129273,-0.400873,0.426101,0.797576,0.271992,0.561147,-0.616916,0.069207
1.353673,-2.81109,0.707001,0.038096,0.047157,-0.743248,0.666263,-0.758086,0.305928,0.42153,0.893421,-0.0573,0.03383,-0.339129,0.080004,-0.433018,0.708662,-0.622143,-0.131369,-0.37736,0.556934,0.910982,0.256105,0.53647,-0.594796,0.081923
1.355085,-2.811473,0.704501,0.033337,0.059411,-0.749847,0.658095,-0.804936,0.355389,0.408499,0.951765,-0.029759,0.022762,-0.350304,0.107094,-0.420487,0.708532,-0.619166,-0.130104,-0.347378,0.666361,0.99985,0.223621,0.500776,-0.574508,0.096879
1.357618,-2.810941,0.703589,0.028309,0.071004,-0.757462,0.648389,-0.835802,0.396411,0.39702,0.987988,-0.016957,0.014956,-0.358256,0.134196,-0.404541,0.699751,-0.608389,-0.127714,-0.305335,0.778463,1.084625,0.191761,0.466476,-0.550532,0.104862
1.361023,-2.809796,0.704485,0.024478,0.081756,-0.765667,0.637551,-0.845018,0.426089,0.396276,0.997696,-0.030586,0.017376,-0.363009,0.159624,-0.385325,0.680068,-0.589836,-0.124236,-0.258884,0.889387,1.159925,0.172222,0.435361,-0.52569,0.110347
1.367949,-2.808385,0.707197,0.022589,0.090032,-0.773318,0.627186,-0.827547,0.438456,0.419625,0.981651,-0.081002,0.034005,-0.365412,0.17324,-0.36534,0.654123,-0.56475,-0.115136,-0.215203,0.987688,1.206704,0.16519,0.404878,-0.494707,0.111374
1.378048,-2.807132,0.710818,0.022183,0.094592,-0.780885,0.617073,-0.784476,0.430338,0.462281,0.939224,-0.159544,0.065626,-0.36611,0.173938,-0.343924,0.628969,-0.538012,-0.101111,-0.175317,1.056351,1.201433,0.168353,0.376333,-0.461184,0.105033
1.389582,-2.807729,0.717943,0.017844,0.089854,-0.797978,0.595683,-0.681005,0.414326,0.549613,0.850657,-0.236751,0.093321,-0.339728,0.174171,-0.288763,0.583285,-0.496842,-0.085974,-0.113527,1.10689,1.135979,0.182667,0.372242,-0.440988,0.088457
1.395721,-2.808191,0.722783,0.017692,0.085972,-0.811344,0.577942,-0.610167,0.396276,0.61061,0.77711,-0.273006,0.10353,-0.326322,0.17404,-0.243773,0.554678,-0.471641,-0.079885,-0.07092,1.10588,1.032808,0.164783,0.358843,-0.428628,0.083041
1.397674,-2.808603,0.726328,0.019352,0.080166,-0.824266,0.560164,-0.562012,0.390574,0.664841,0.733584,-0.266553,0.099514,-0.31834,0.17349,-0.198748,0.540181,-0.457034,-0.079806,-0.032275,1.084259,0.918626,0.133955,0.348578,-0.429041,0.079264
1.398641,-2.808691,0.726788,0.022117,0.079403,-0.830457,0.550951,-0.555913,0.396654,0.684047,0.734327,-0.262377,0.092616,-0.32423,0.173406,-0.177875,0.541598,-0.454683,-0.079693,-0.011954,1.076791,0.853845,0.102936,0.331555,-0.425654,0.083493
1.399529,-2.809245,0.725579,0.023171,0.079858,-0.833868,0.545665,-0.566185,0.413084,0.69019,0.762893,-0.258215,0.085634,-0.33241,0.173524,-0.167045,0.553162,-0.459399,-0.078608,-0.002128,1.088863,0.834086,0.078573,0.323938,-0.423221,0.089133
1.399383,-2.810241,0.722634,0.021699,0.080995,-0.833322,0.546391,-0.594894,0.439713,0.677161,0.819097,-0.244675,0.078872,-0.339263,0.173918,-0.170469,0.573309,-0.471945,-0.077689,-0.006486,1.106421,0.853708,0.069517,0.32177,-0.414015,0.096465
1.397895,-2.811278,0.718159,0.018239,0.082325,-0.829079,0.552736,-0.640877,0.471234,0.644039,0.892859,-0.214378,0.073067,-0.345592,0.174363,-0.187322,0.602186,-0.492145,-0.078042,-0.017388,1.116232,0.883044,0.077118,0.328166,-0.403264,0.10059
1.394824,-2.812153,0.712182,0.013382,0.082866,-0.822288,0.562847,-0.697611,0.501119,0.596434,0.971731,-0.169804,0.069562,-0.352405,0.174499,-0.213246,0.641615,-0.520415,-0.080888,-0.028512,1.105582,0.906782,0.106159,0.347317,-0.396137,0.098309
1.38968,-2.813085,0.705653,0.007803,0.081554,-0.814362,0.574546,-0.756211,0.526633,0.544699,1.044665,-0.108419,0.069072,-0.355851,0.1745,-0.24237,0.684211,-0.552847,-0.087077,-0.033459,1.062701,0.903149,0.148586,0.378285,-0.39496,0.087792
1.383709,-2.814319,0.699787,0.002841,0.080025,-0.805325,0.587401,-0.805249,0.541572,0.49986,1.098056,-0.057817,0.07046,-0.355268,0.1745,-0.2739,0.71905,-0.583047,-0.094522,-0.038636,0.994682,0.883422,0.197809,0.417189,-0.403057,0.077378
1.377965,-2.815325,0.695925,-0.000537,0.078663,-0.79571,0.600548,-0.837911,0.542015,0.465036,1.125725,-0.02925,0.071514,-0.350427,0.1745,-0.304904,0.737805,-0.604659,-0.102179,-0.048897,0.907141,0.854982,0.249475,0.45986,-0.416665,0.071621
1.372614,-2.816276,0.694656,-0.002282,0.077063,-0.785402,0.614166,-0.847695,0.524803,0.441063,1.126021,-0.033419,0.077444,-0.339454,0.174459,-0.334987,0.737497,-0.616241,-0.110031,-0.061446,0.796669,0.813435,0.299553,0.503944,-0.434547,0.066398
1.367457,-2.817055,0.697322,-0.002209,0.072808,-0.773508,0.629587,-0.824214,0.486456,0.435739,1.088868,-0.0653,0.085193,-0.3163,0.172063,-0.365573,0.710793,-0.614115,-0.117888,-0.084623,0.663868,0.748643,0.342846,0.555262,-0.454874,0.057054
1.370515,-2.820092,0.706554,0.007679,0.054591,-0.756576,0.651577,-0.738973,0.382035,0.474672,0.976988,-0.113337,0.106183,-0.277593,0.122371,-0.401548,0.664823,-0.600451,-0.110497,-0.127195,0.496597,0.630456,0.348184,0.610652,-0.496058,0.034381
1.377152,-2.821851,0.717282,0.022682,0.036369,-0.740147,0.671078,-0.647719,0.256953,0.503471,0.822645,-0.145907,0.118421,-0.247526,0.063713,-0.435703,0.617821,-0.581047,-0.098597,-0.147611,0.31291,0.503513,0.32699,0.644523,-0.527727,0.001344
1.384211,-2.822178,0.726667,0.035923,0.026399,-0.725044,0.687258,-0.574743,0.145774,0.493625,0.660078,-0.152488,0.120348,-0.227111,0.021526,-0.470217,0.569912,-0.557671,-0.085899,-0.139072,0.146591,0.414629,0.290923,0.660125,-0.538644,-0.030021
1.389782,-2.82163,0.733097,0.045832,0.024553,-0.71227,0.699977,-0.525115,0.068674,0.471776,0.521447,-0.132648,0.123857,-0.21935,-0.002114,-0.501878,0.533575,-0.538364,-0.075668,-0.114024,0.006458,0.364241,0.255115,0.665209,-0.540499,-0.050656
1.392661,-2.820483,0.735544,0.05195,0.028151,-0.702348,0.709377,-0.514033,0.034236,0.452042,0.452051,-0.099912,0.121844,-0.227117,-0.013114,-0.528143,0.525032,-0.532232,-0.070642,-0.086378,-0.104524,0.340687,0.227185,0.656764,-0.540633,-0.054195
1.393791,-2.818451,0.734869,0.055795,0.034039,-0.692496,0.718455,-0.527577,0.01978,0.430829,0.433742,-0.089689,0.121873,-0.247553,-0.021917,-0.554864,0.543698,-0.536789,-0.069141,-0.075908,-0.187773,0.32717,0.200608,0.646288,-0.553526,-0.056463
1.393121,-2.817175,0.73219,0.057744,0.04069,-0.684958,0.72515,-0.566712,0.025682,0.413014,0.474251,-0.095947,0.132577,-0.270378,-0.026075,-0.575166,0.572809,-0.548237,-0.070059,-0.077078,-0.241865,0.318015,0.181952,0.622897,-0.571943,-0.051563
1.38958,-2.817711,0.725545,0.055061,0.046542,-0.677113,0.732339,-0.635839,0.054788,0.38859,0.590183,-0.12051,0.13626,-0.287314,-0.023235,-0.596227,0.615609,-0.577687,-0.073451,-0.102336,-0.260908,0.329583,0.163067,0.59408,-0.597465,-0.05019
1.386263,-2.820383,0.717779,0.050546,0.050704,-0.674046,0.735212,-0.726427,0.104009,0.370589,0.746908,-0.095917,0.108346,-0.298521,-0.017523,-0.603783,0.659772,-0.611545,-0.074757,-0.128279,-0.251654,0.352666,0.145228,0.554507,-0.622545,-0.046559
1.385593,-2.823086,0.708734,0.04331,0.054922,-0.677643,0.732057,-0.834289,0.168839,0.338195,0.915027,-0.003728,0.02937,-0.313006,-0.010665,-0.595319,0.714508,-0.647201,-0.073219,-0.138318,-0.221268,0.397959,0.117877,0.502973,-0.642269,-0.028092
1.390279,-2.824113,0.69888,0.035213,0.062658,-0.687679,0.722448,-0.959667,0.233959,0.273877,1.076255,0.121525,-0.116129,-0.341006,-0.00532,-0.573873,0.780058,-0.678486,-0.066759,-0.121142,-0.194033,0.444198,0.08262,0.422602,-0.646254,0.012075
1.404341,-2.820355,0.691746,0.031717,0.070845,-0.701367,0.708562,-1.070305,0.254237,0.183331,1.201347,0.168214,-0.251681,-0.385174,-0.017672,-0.54297,0.842603,-0.690919,-0.050883,-0.073297,-0.203409,0.431413,0.056455,0.317502,-0.632516,0.012039
1.410442,-2.815615,0.682384,0.02551,0.086018,-0.723815,0.684136,-1.178409,0.34712,0.12661,1.35015,0.117292,-0.298994,-0.442296,0.008203,-0.495188,0.899976,-0.700707,-0.048668,0.000437,-0.227673,0.387281,0.063985,0.192097,-0.55924,-0.049251
1.414199,-2.813724,0.680769,0.019203,0.093705,-0.743581,0.661768,-1.221585,0.450417,0.104044,1.442379,0.035346,-0.251804,-0.461229,0.039975,-0.450077,0.903789,-0.687369,-0.046272,0.030549,-0.247645,0.333163,0.114529,0.064121,-0.476785,-0.102248
1.418314,-2.815025,0.683679,0.011608,0.097655,-0.758794,0.643864,-1.214465,0.541545,0.090271,1.483171,-0.0417,-0.211652,-0.451312,0.069599,-0.412935,0.875899,-0.662926,-0.039982,0.041707,-0.290254,0.280338,0.155968,-0.059805,-0.391726,-0.146269
